Local time,Open,High,Low,Close,Volume
27.09.2013 23:00:00.000 GMT+0200,0.90554,0.90554,0.90554,0.90554,0
28.09.2013 23:00:00.000 GMT+0200,0.90554,0.90554,0.90554,0.90554,0
29.09.2013 23:00:00.000 GMT+0200,0.90610,0.90683,0.90248,0.90478,86229.99040000001
30.09.2013 23:00:00.000 GMT+0200,0.90476,0.90750,0.89924,0.90540,110074.8304
01.10.2013 23:00:00.000 GMT+0200,0.90540,0.90772,0.89942,0.90265,107006.68900000001
02.10.2013 23:00:00.000 GMT+0200,0.90266,0.90332,0.89673,0.89933,99886.2406
03.10.2013 23:00:00.000 GMT+0200,0.89931,0.90816,0.89781,0.90706,92317.2603
04.10.2013 23:00:00.000 GMT+0200,0.90706,0.90706,0.90706,0.90706,0
05.10.2013 23:00:00.000 GMT+0200,0.90706,0.90706,0.90706,0.90706,0
06.10.2013 23:00:00.000 GMT+0200,0.90634,0.90687,0.90158,0.90283,78096.96990000001
07.10.2013 23:00:00.000 GMT+0200,0.90277,0.90656,0.90227,0.90379,99324.13930000001
08.10.2013 23:00:00.000 GMT+0200,0.90381,0.91277,0.90151,0.90994,137027.52109999998
09.10.2013 23:00:00.000 GMT+0200,0.90994,0.91308,0.90822,0.91149,105009.52959999998
10.10.2013 23:00:00.000 GMT+0200,0.91149,0.91315,0.90697,0.91130,97486.6797
11.10.2013 23:00:00.000 GMT+0200,0.91130,0.91130,0.91130,0.91130,0
12.10.2013 23:00:00.000 GMT+0200,0.91130,0.91130,0.91130,0.91130,0
13.10.2013 23:00:00.000 GMT+0200,0.90917,0.91218,0.90640,0.91020,76154.9201
14.10.2013 23:00:00.000 GMT+0200,0.91018,0.91779,0.90925,0.91240,121041.48979999998
15.10.2013 23:00:00.000 GMT+0200,0.91240,0.91752,0.90977,0.91326,138783.03079999998
16.10.2013 23:00:00.000 GMT+0200,0.91326,0.91460,0.90077,0.90233,136093.35049999997
17.10.2013 23:00:00.000 GMT+0200,0.90231,0.90366,0.90040,0.90148,89005.72090000001
18.10.2013 23:00:00.000 GMT+0200,0.90148,0.90148,0.90148,0.90148,0
19.10.2013 23:00:00.000 GMT+0200,0.90148,0.90148,0.90148,0.90148,0
20.10.2013 23:00:00.000 GMT+0200,0.90164,0.90447,0.90056,0.90193,82146.4001
21.10.2013 23:00:00.000 GMT+0200,0.90193,0.90392,0.89398,0.89469,105597.58979999999
22.10.2013 23:00:00.000 GMT+0200,0.89469,0.89656,0.89108,0.89218,104867.73999999999
23.10.2013 23:00:00.000 GMT+0200,0.89217,0.89279,0.88900,0.89227,113945.3011
24.10.2013 23:00:00.000 GMT+0200,0.89228,0.89650,0.88925,0.89228,126236.91040000001
25.10.2013 23:00:00.000 GMT+0200,0.89228,0.89228,0.89228,0.89228,0
26.10.2013 23:00:00.000 GMT+0200,0.89228,0.89228,0.89228,0.89228,0
27.10.2013 22:00:00.000 GMT+0100,0.89240,0.89626,0.89204,0.89570,94301.0791
28.10.2013 22:00:00.000 GMT+0100,0.89566,0.90024,0.89435,0.89883,116947.10089999998
29.10.2013 22:00:00.000 GMT+0100,0.89882,0.90238,0.89500,0.89912,129782.7394
30.10.2013 22:00:00.000 GMT+0100,0.89911,0.90756,0.89895,0.90682,138017.0103
31.10.2013 22:00:00.000 GMT+0100,0.90676,0.91377,0.90657,0.91199,139603.70039999997
01.11.2013 22:00:00.000 GMT+0100,0.91199,0.91199,0.91199,0.91199,0
02.11.2013 22:00:00.000 GMT+0100,0.91199,0.91199,0.91199,0.91199,0
03.11.2013 23:00:00.000 GMT+0100,0.91169,0.91516,0.90909,0.90976,76659.2995
04.11.2013 23:00:00.000 GMT+0100,0.90976,0.91472,0.90942,0.91350,100438.16960000001
05.11.2013 23:00:00.000 GMT+0100,0.91350,0.91389,0.90979,0.91206,98817.39000000001
06.11.2013 23:00:00.000 GMT+0100,0.91206,0.92496,0.91087,0.91568,162699.8504
07.11.2013 23:00:00.000 GMT+0100,0.91568,0.92465,0.91520,0.92096,194821.50910000002
08.11.2013 23:00:00.000 GMT+0100,0.92096,0.92096,0.92096,0.92096,0
09.11.2013 23:00:00.000 GMT+0100,0.92096,0.92096,0.92096,0.92096,0
10.11.2013 23:00:00.000 GMT+0100,0.92267,0.92313,0.91889,0.91934,112673.07
11.11.2013 23:00:00.000 GMT+0100,0.91933,0.92260,0.91548,0.91745,174977.9293
12.11.2013 23:00:00.000 GMT+0100,0.91745,0.92004,0.91255,0.91333,155183.81980000003
13.11.2013 23:00:00.000 GMT+0100,0.91333,0.91882,0.91232,0.91644,176510.7592
14.11.2013 23:00:00.000 GMT+0100,0.91642,0.91912,0.91299,0.91463,123885.3794
15.11.2013 23:00:00.000 GMT+0100,0.91463,0.91463,0.91463,0.91463,0
16.11.2013 23:00:00.000 GMT+0100,0.91463,0.91463,0.91463,0.91463,0
17.11.2013 23:00:00.000 GMT+0100,0.91443,0.91614,0.90950,0.91288,109817.9794
18.11.2013 23:00:00.000 GMT+0100,0.91283,0.91442,0.91025,0.91092,124545.67
19.11.2013 23:00:00.000 GMT+0100,0.91092,0.91905,0.90781,0.91607,153796.87990000003
20.11.2013 23:00:00.000 GMT+0100,0.91612,0.91883,0.91275,0.91279,160891.96000000002
21.11.2013 23:00:00.000 GMT+0100,0.91279,0.91498,0.90641,0.90641,109402.0203
22.11.2013 23:00:00.000 GMT+0100,0.90641,0.90641,0.90641,0.90641,0
23.11.2013 23:00:00.000 GMT+0100,0.90641,0.90641,0.90641,0.90641,0
24.11.2013 23:00:00.000 GMT+0100,0.90712,0.91311,0.90610,0.91177,108756.13939999999
25.11.2013 23:00:00.000 GMT+0100,0.91173,0.91188,0.90614,0.90646,128075.3902
26.11.2013 23:00:00.000 GMT+0100,0.90652,0.90922,0.90405,0.90752,135464.5502
27.11.2013 23:00:00.000 GMT+0100,0.90750,0.90859,0.90412,0.90554,89962.51
28.11.2013 23:00:00.000 GMT+0100,0.90554,0.90710,0.90280,0.90596,122742.79000000004
29.11.2013 23:00:00.000 GMT+0100,0.90596,0.90596,0.90596,0.90596,0
30.11.2013 23:00:00.000 GMT+0100,0.90596,0.90596,0.90596,0.90596,0
01.12.2013 23:00:00.000 GMT+0100,0.90591,0.91099,0.90430,0.90860,138388.23049999998
02.12.2013 23:00:00.000 GMT+0100,0.90860,0.91003,0.90204,0.90424,143940.83009999996
03.12.2013 23:00:00.000 GMT+0100,0.90424,0.90760,0.90130,0.90230,188389.37910000002
04.12.2013 23:00:00.000 GMT+0100,0.90229,0.90495,0.89568,0.89668,157295.0897
05.12.2013 23:00:00.000 GMT+0100,0.89667,0.89839,0.89120,0.89137,127280.17939999998
06.12.2013 23:00:00.000 GMT+0100,0.89137,0.89137,0.89137,0.89137,0
07.12.2013 23:00:00.000 GMT+0100,0.89137,0.89137,0.89137,0.89137,0
08.12.2013 23:00:00.000 GMT+0100,0.89180,0.89340,0.88948,0.89036,70347.20060000001
09.12.2013 23:00:00.000 GMT+0100,0.89038,0.89078,0.88501,0.88737,81262.11039999999
10.12.2013 23:00:00.000 GMT+0100,0.88735,0.88862,0.88398,0.88634,87721.9008
11.12.2013 23:00:00.000 GMT+0100,0.88640,0.89090,0.88479,0.88920,109983.33959999999
12.12.2013 23:00:00.000 GMT+0100,0.88920,0.89173,0.88811,0.88936,85981.2901
13.12.2013 23:00:00.000 GMT+0100,0.88936,0.88936,0.88936,0.88936,0
14.12.2013 23:00:00.000 GMT+0100,0.88936,0.88936,0.88936,0.88936,0
15.12.2013 23:00:00.000 GMT+0100,0.89017,0.89052,0.88464,0.88717,79229.35059999999
16.12.2013 23:00:00.000 GMT+0100,0.88711,0.88950,0.88320,0.88490,76329.09079999998
17.12.2013 23:00:00.000 GMT+0100,0.88490,0.89496,0.88398,0.89378,116724.59
18.12.2013 23:00:00.000 GMT+0100,0.89378,0.89864,0.89344,0.89796,100010.6594
19.12.2013 23:00:00.000 GMT+0100,0.89794,0.90009,0.89318,0.89565,106763.07910000002
20.12.2013 23:00:00.000 GMT+0100,0.89565,0.89565,0.89565,0.89565,0
21.12.2013 23:00:00.000 GMT+0100,0.89565,0.89565,0.89565,0.89565,0
22.12.2013 23:00:00.000 GMT+0100,0.89560,0.89672,0.89228,0.89382,76894.06929999999
23.12.2013 23:00:00.000 GMT+0100,0.89362,0.89718,0.89200,0.89551,76422.07110000002
24.12.2013 23:00:00.000 GMT+0100,0.89554,0.89693,0.89534,0.89539,2200.4900000000002
25.12.2013 23:00:00.000 GMT+0100,0.89537,0.89690,0.89492,0.89642,78565.9406
26.12.2013 23:00:00.000 GMT+0100,0.89642,0.89651,0.87994,0.89106,130461.61130000005
27.12.2013 23:00:00.000 GMT+0100,0.89106,0.89106,0.89106,0.89106,0
28.12.2013 23:00:00.000 GMT+0100,0.89106,0.89106,0.89106,0.89106,0
29.12.2013 23:00:00.000 GMT+0100,0.89063,0.89313,0.88595,0.88761,107121.80050000001
30.12.2013 23:00:00.000 GMT+0100,0.88714,0.89302,0.88660,0.89273,78650.7102
31.12.2013 23:00:00.000 GMT+0100,0.89273,0.89273,0.89273,0.89273,0
01.01.2014 23:00:00.000 GMT+0100,0.89129,0.90285,0.89079,0.89893,150962.1908
02.01.2014 23:00:00.000 GMT+0100,0.89889,0.90574,0.89888,0.90469,137031.7301
03.01.2014 23:00:00.000 GMT+0100,0.90469,0.90469,0.90469,0.90469,0
04.01.2014 23:00:00.000 GMT+0100,0.90469,0.90469,0.90469,0.90469,0
05.01.2014 23:00:00.000 GMT+0100,0.90480,0.90700,0.90196,0.90402,120225.30040000002
06.01.2014 23:00:00.000 GMT+0100,0.90402,0.90987,0.90357,0.90905,122637.25870000002
07.01.2014 23:00:00.000 GMT+0100,0.90904,0.91267,0.90763,0.91116,140459.47919999997
08.01.2014 23:00:00.000 GMT+0100,0.91114,0.91238,0.90627,0.90683,128368.7816
09.01.2014 23:00:00.000 GMT+0100,0.90676,0.90902,0.90046,0.90210,116708.4503
10.01.2014 23:00:00.000 GMT+0100,0.90210,0.90210,0.90210,0.90210,0
11.01.2014 23:00:00.000 GMT+0100,0.90210,0.90210,0.90210,0.90210,0
12.01.2014 23:00:00.000 GMT+0100,0.90115,0.90477,0.89861,0.89898,100848.79990000001
13.01.2014 23:00:00.000 GMT+0100,0.89898,0.90319,0.89864,0.90238,104640.84929999996
14.01.2014 23:00:00.000 GMT+0100,0.90237,0.91079,0.90224,0.90852,123452.74040000001
15.01.2014 23:00:00.000 GMT+0100,0.90855,0.91034,0.90315,0.90485,133087.8102
16.01.2014 23:00:00.000 GMT+0100,0.90485,0.91197,0.90436,0.90981,98057.09089999997
17.01.2014 23:00:00.000 GMT+0100,0.90981,0.90981,0.90981,0.90981,0
18.01.2014 23:00:00.000 GMT+0100,0.90981,0.90981,0.90981,0.90981,0
19.01.2014 23:00:00.000 GMT+0100,0.91009,0.91320,0.90891,0.90987,80260.3902
20.01.2014 23:00:00.000 GMT+0100,0.90987,0.91562,0.90842,0.90991,95830.93010000001
21.01.2014 23:00:00.000 GMT+0100,0.91000,0.91225,0.90884,0.91154,76151.85990000001
22.01.2014 23:00:00.000 GMT+0100,0.91154,0.91337,0.89635,0.89735,108453.39050000001
23.01.2014 23:00:00.000 GMT+0100,0.89733,0.89911,0.89030,0.89369,105052.87069999997
24.01.2014 23:00:00.000 GMT+0100,0.89369,0.89369,0.89369,0.89369,0
25.01.2014 23:00:00.000 GMT+0100,0.89369,0.89369,0.89369,0.89369,0
26.01.2014 23:00:00.000 GMT+0100,0.89499,0.89845,0.89318,0.89620,88497.9313
27.01.2014 23:00:00.000 GMT+0100,0.89627,0.90099,0.89545,0.89716,79480.41050000001
28.01.2014 23:00:00.000 GMT+0100,0.89715,0.90094,0.89353,0.89432,109166.65990000001
29.01.2014 23:00:00.000 GMT+0100,0.89437,0.90477,0.89422,0.90272,101435.03980000001
30.01.2014 23:00:00.000 GMT+0100,0.90272,0.90795,0.90078,0.90582,105925.64040000002
31.01.2014 23:00:00.000 GMT+0100,0.90582,0.90582,0.90556,0.90556,0
01.02.2014 23:00:00.000 GMT+0100,0.90556,0.90556,0.90556,0.90556,0
02.02.2014 23:00:00.000 GMT+0100,0.90638,0.90813,0.90037,0.90090,93466.1694
03.02.2014 23:00:00.000 GMT+0100,0.90089,0.90616,0.90062,0.90371,81851.0691
04.02.2014 23:00:00.000 GMT+0100,0.90370,0.90568,0.90035,0.90351,84732.1899
05.02.2014 23:00:00.000 GMT+0100,0.90347,0.90633,0.89681,0.90086,86029.71019999999
06.02.2014 23:00:00.000 GMT+0100,0.90087,0.90219,0.89585,0.89790,76226.5303
07.02.2014 23:00:00.000 GMT+0100,0.89790,0.89790,0.89790,0.89790,0
08.02.2014 23:00:00.000 GMT+0100,0.89790,0.89790,0.89790,0.89790,0
09.02.2014 23:00:00.000 GMT+0100,0.89854,0.89936,0.89592,0.89679,62073.8503
10.02.2014 23:00:00.000 GMT+0100,0.89679,0.89877,0.89394,0.89823,79891.469
11.02.2014 23:00:00.000 GMT+0100,0.89820,0.90381,0.89679,0.90056,79598.84999999999
12.02.2014 23:00:00.000 GMT+0100,0.90055,0.90097,0.89182,0.89347,92971.5305
13.02.2014 23:00:00.000 GMT+0100,0.89346,0.89408,0.89033,0.89215,72495.12060000001
14.02.2014 23:00:00.000 GMT+0100,0.89215,0.89215,0.89215,0.89215,0
15.02.2014 23:00:00.000 GMT+0100,0.89215,0.89215,0.89215,0.89215,0
16.02.2014 23:00:00.000 GMT+0100,0.89122,0.89259,0.89001,0.89133,55870.8704
17.02.2014 23:00:00.000 GMT+0100,0.89127,0.89284,0.88692,0.88785,85118.7598
18.02.2014 23:00:00.000 GMT+0100,0.88768,0.88952,0.88560,0.88845,74692.13920000002
19.02.2014 23:00:00.000 GMT+0100,0.88845,0.89145,0.88589,0.88951,68983.86039999999
20.02.2014 23:00:00.000 GMT+0100,0.88951,0.89110,0.88676,0.88739,61547.020399999994
21.02.2014 23:00:00.000 GMT+0100,0.88739,0.88739,0.88739,0.88739,0
22.02.2014 23:00:00.000 GMT+0100,0.88739,0.88739,0.88739,0.88739,0
23.02.2014 23:00:00.000 GMT+0100,0.88713,0.89104,0.88521,0.88886,59735.509999999995
24.02.2014 23:00:00.000 GMT+0100,0.88887,0.88913,0.88540,0.88676,59855.35
25.02.2014 23:00:00.000 GMT+0100,0.88676,0.89303,0.88654,0.89062,67510.7702
26.02.2014 23:00:00.000 GMT+0100,0.89060,0.89191,0.88712,0.88822,67029.77010000001
27.02.2014 23:00:00.000 GMT+0100,0.88821,0.88895,0.87771,0.87947,79036.509
28.02.2014 23:00:00.000 GMT+0100,0.87947,0.87947,0.87947,0.87947,0
01.03.2014 23:00:00.000 GMT+0100,0.87947,0.87947,0.87947,0.87947,0
02.03.2014 23:00:00.000 GMT+0100,0.88049,0.88358,0.87819,0.88310,70371.26030000001
03.03.2014 23:00:00.000 GMT+0100,0.88311,0.88782,0.88245,0.88737,71170.8301
04.03.2014 23:00:00.000 GMT+0100,0.88733,0.88955,0.88600,0.88708,68711.7194
05.03.2014 23:00:00.000 GMT+0100,0.88703,0.88910,0.87945,0.88049,81553.8808
06.03.2014 23:00:00.000 GMT+0100,0.88039,0.88160,0.87559,0.87749,70143.1592
07.03.2014 23:00:00.000 GMT+0100,0.87749,0.87749,0.87749,0.87749,0
08.03.2014 23:00:00.000 GMT+0100,0.87749,0.87749,0.87749,0.87749,0
09.03.2014 22:00:00.000 GMT+0100,0.87709,0.87931,0.87610,0.87764,51541.990000000005
10.03.2014 22:00:00.000 GMT+0100,0.87763,0.88048,0.87661,0.87820,57055.210100000004
11.03.2014 22:00:00.000 GMT+0100,0.87819,0.87882,0.87343,0.87386,71425.9902
12.03.2014 22:00:00.000 GMT+0100,0.87385,0.87645,0.86987,0.87448,92373.48999999998
13.03.2014 22:00:00.000 GMT+0100,0.87449,0.87616,0.87034,0.87216,79513.0104
14.03.2014 22:00:00.000 GMT+0100,0.87216,0.87216,0.87216,0.87216,0
15.03.2014 22:00:00.000 GMT+0100,0.87216,0.87216,0.87216,0.87216,0
16.03.2014 22:00:00.000 GMT+0100,0.87206,0.87561,0.87137,0.87314,66931.51
17.03.2014 22:00:00.000 GMT+0100,0.87313,0.87693,0.87237,0.87308,72037.119
18.03.2014 22:00:00.000 GMT+0100,0.87307,0.88293,0.87278,0.88058,81131.58979999999
19.03.2014 22:00:00.000 GMT+0100,0.88052,0.88689,0.87998,0.88379,90399.37879999999
20.03.2014 22:00:00.000 GMT+0100,0.88378,0.88423,0.88148,0.88257,63565.37999999998
21.03.2014 22:00:00.000 GMT+0100,0.88257,0.88257,0.88257,0.88257,0
22.03.2014 22:00:00.000 GMT+0100,0.88257,0.88257,0.88257,0.88257,0
23.03.2014 22:00:00.000 GMT+0100,0.88184,0.88659,0.87870,0.88074,76302.2899
24.03.2014 22:00:00.000 GMT+0100,0.88073,0.88788,0.88010,0.88264,94500.67959999999
25.03.2014 22:00:00.000 GMT+0100,0.88262,0.88697,0.88232,0.88496,86480.6205
26.03.2014 22:00:00.000 GMT+0100,0.88496,0.88732,0.88408,0.88654,95081.8704
27.03.2014 22:00:00.000 GMT+0100,0.88653,0.88986,0.88486,0.88666,79527.62019999999
28.03.2014 22:00:00.000 GMT+0100,0.88666,0.88666,0.88666,0.88666,0
29.03.2014 22:00:00.000 GMT+0100,0.88666,0.88666,0.88666,0.88666,0
30.03.2014 23:00:00.000 GMT+0200,0.88548,0.88889,0.88245,0.88457,81288.5391
31.03.2014 23:00:00.000 GMT+0200,0.88457,0.88492,0.88140,0.88342,67181.8698
01.04.2014 23:00:00.000 GMT+0200,0.88345,0.88748,0.88185,0.88656,61498.0999
02.04.2014 23:00:00.000 GMT+0200,0.88657,0.89276,0.88436,0.89086,81454.28020000001
03.04.2014 23:00:00.000 GMT+0200,0.89097,0.89525,0.89042,0.89160,76543.4495
04.04.2014 23:00:00.000 GMT+0200,0.89160,0.89160,0.89160,0.89160,0
05.04.2014 23:00:00.000 GMT+0200,0.89160,0.89160,0.89160,0.89160,0
06.04.2014 23:00:00.000 GMT+0200,0.89179,0.89257,0.88727,0.88785,66297.299
07.04.2014 23:00:00.000 GMT+0200,0.88784,0.88792,0.88256,0.88324,91511.5616
08.04.2014 23:00:00.000 GMT+0200,0.88323,0.88457,0.87891,0.87957,89310.53
09.04.2014 23:00:00.000 GMT+0200,0.87958,0.88050,0.87508,0.87640,85966.4798
10.04.2014 23:00:00.000 GMT+0200,0.87641,0.87713,0.87433,0.87567,83373.11050000001
11.04.2014 23:00:00.000 GMT+0200,0.87567,0.87567,0.87567,0.87567,0
12.04.2014 23:00:00.000 GMT+0200,0.87567,0.87567,0.87567,0.87567,0
13.04.2014 23:00:00.000 GMT+0200,0.87799,0.88055,0.87643,0.87967,79838.3892
14.04.2014 23:00:00.000 GMT+0200,0.87969,0.88186,0.87830,0.88003,83614.86039999999
15.04.2014 23:00:00.000 GMT+0200,0.88002,0.88278,0.87808,0.88178,74319.91999999998
16.04.2014 23:00:00.000 GMT+0200,0.88175,0.88361,0.87776,0.88313,67029.3301
17.04.2014 23:00:00.000 GMT+0200,0.88311,0.88355,0.88232,0.88313,29810.7898
18.04.2014 23:00:00.000 GMT+0200,0.88313,0.88313,0.88313,0.88313,0
19.04.2014 23:00:00.000 GMT+0200,0.88313,0.88313,0.88313,0.88313,0
20.04.2014 23:00:00.000 GMT+0200,0.88324,0.88521,0.88189,0.88494,42516.18030000001
21.04.2014 23:00:00.000 GMT+0200,0.88495,0.88616,0.88326,0.88489,63517.77940000001
22.04.2014 23:00:00.000 GMT+0200,0.88488,0.88527,0.88073,0.88332,74516.66010000001
23.04.2014 23:00:00.000 GMT+0200,0.88334,0.88560,0.88133,0.88162,73529.5396
24.04.2014 23:00:00.000 GMT+0200,0.88162,0.88208,0.88021,0.88141,59106.25950000001
25.04.2014 23:00:00.000 GMT+0200,0.88141,0.88141,0.88141,0.88141,0
26.04.2014 23:00:00.000 GMT+0200,0.88141,0.88141,0.88141,0.88141,0
27.04.2014 23:00:00.000 GMT+0200,0.88024,0.88263,0.87702,0.88015,68650.1306
28.04.2014 23:00:00.000 GMT+0200,0.88014,0.88460,0.87863,0.88343,63753.65060000001
29.04.2014 23:00:00.000 GMT+0200,0.88340,0.88507,0.87912,0.88035,79278.60990000001
30.04.2014 23:00:00.000 GMT+0200,0.88035,0.88049,0.87826,0.87928,49565.019700000004
01.05.2014 23:00:00.000 GMT+0200,0.87925,0.88411,0.87728,0.87776,67353.2005
02.05.2014 23:00:00.000 GMT+0200,0.87776,0.87776,0.87776,0.87776,0
03.05.2014 23:00:00.000 GMT+0200,0.87776,0.87776,0.87776,0.87776,0
04.05.2014 23:00:00.000 GMT+0200,0.87622,0.87810,0.87613,0.87769,48363.060399999995
05.05.2014 23:00:00.000 GMT+0200,0.87770,0.87802,0.87208,0.87426,63006.6192
06.05.2014 23:00:00.000 GMT+0200,0.87425,0.87625,0.87338,0.87616,63426.600300000006
07.05.2014 23:00:00.000 GMT+0200,0.87617,0.88049,0.87030,0.88012,85815.70989999999
08.05.2014 23:00:00.000 GMT+0200,0.88013,0.88729,0.87995,0.88628,74957.44020000001
09.05.2014 23:00:00.000 GMT+0200,0.88628,0.88628,0.88628,0.88628,0
10.05.2014 23:00:00.000 GMT+0200,0.88628,0.88628,0.88628,0.88628,0
11.05.2014 23:00:00.000 GMT+0200,0.88570,0.88813,0.88563,0.88779,62494.40069999999
12.05.2014 23:00:00.000 GMT+0200,0.88778,0.89081,0.88655,0.89010,87221.43059999999
13.05.2014 23:00:00.000 GMT+0200,0.89011,0.89045,0.88831,0.88975,82135.94969999998
14.05.2014 23:00:00.000 GMT+0200,0.88975,0.89601,0.88823,0.89091,106159.2903
15.05.2014 23:00:00.000 GMT+0200,0.89086,0.89266,0.88980,0.89262,69223.3699
16.05.2014 23:00:00.000 GMT+0200,0.89262,0.89262,0.89262,0.89262,0
17.05.2014 23:00:00.000 GMT+0200,0.89262,0.89262,0.89262,0.89262,0
18.05.2014 23:00:00.000 GMT+0200,0.89203,0.89241,0.89041,0.89218,71045.98000000001
19.05.2014 23:00:00.000 GMT+0200,0.89217,0.89398,0.89137,0.89190,64580.76050000001
20.05.2014 23:00:00.000 GMT+0200,0.89188,0.89648,0.88970,0.89313,75545.1205
21.05.2014 23:00:00.000 GMT+0200,0.89313,0.89518,0.89236,0.89408,64656.10059999998
22.05.2014 23:00:00.000 GMT+0200,0.89406,0.89718,0.89389,0.89536,57323.710300000006
23.05.2014 23:00:00.000 GMT+0200,0.89536,0.89536,0.89536,0.89536,0
24.05.2014 23:00:00.000 GMT+0200,0.89536,0.89536,0.89536,0.89536,0
25.05.2014 23:00:00.000 GMT+0200,0.89605,0.89667,0.89397,0.89461,40970.99979999999
26.05.2014 23:00:00.000 GMT+0200,0.89451,0.89815,0.89373,0.89671,62090.81990000001
27.05.2014 23:00:00.000 GMT+0200,0.89670,0.89898,0.89643,0.89833,63212.679599999996
28.05.2014 23:00:00.000 GMT+0200,0.89838,0.89838,0.89553,0.89783,59585.69
29.05.2014 23:00:00.000 GMT+0200,0.89784,0.89832,0.89331,0.89507,63170.37010000002
30.05.2014 23:00:00.000 GMT+0200,0.89507,0.89507,0.89507,0.89507,0
31.05.2014 23:00:00.000 GMT+0200,0.89507,0.89507,0.89507,0.89507,0
01.06.2014 23:00:00.000 GMT+0200,0.89437,0.89953,0.89437,0.89864,64353.32000000001
02.06.2014 23:00:00.000 GMT+0200,0.89867,0.89955,0.89506,0.89629,65953.62
03.06.2014 23:00:00.000 GMT+0200,0.89628,0.89817,0.89491,0.89716,67692.0202
04.06.2014 23:00:00.000 GMT+0200,0.89718,0.90365,0.89078,0.89126,113112.3294
05.06.2014 23:00:00.000 GMT+0200,0.89125,0.89511,0.89093,0.89347,88550.16969999998
06.06.2014 23:00:00.000 GMT+0200,0.89347,0.89347,0.89347,0.89347,0
07.06.2014 23:00:00.000 GMT+0200,0.89347,0.89347,0.89347,0.89347,0
08.06.2014 23:00:00.000 GMT+0200,0.89333,0.89792,0.89193,0.89699,70870.6599
09.06.2014 23:00:00.000 GMT+0200,0.89699,0.90075,0.89641,0.89904,90085.32029999999
10.06.2014 23:00:00.000 GMT+0200,0.89902,0.90112,0.89797,0.89994,86636.54010000001
11.06.2014 23:00:00.000 GMT+0200,0.89978,0.90116,0.89696,0.89835,89599.81970000001
12.06.2014 23:00:00.000 GMT+0200,0.89829,0.90109,0.89597,0.89974,84964.87040000001
13.06.2014 23:00:00.000 GMT+0200,0.89974,0.89974,0.89974,0.89974,0
14.06.2014 23:00:00.000 GMT+0200,0.89974,0.89974,0.89974,0.89974,0
15.06.2014 23:00:00.000 GMT+0200,0.89957,0.90127,0.89652,0.89700,76891.23969999999
16.06.2014 23:00:00.000 GMT+0200,0.89699,0.90047,0.89645,0.89933,67338.81040000002
17.06.2014 23:00:00.000 GMT+0200,0.89932,0.89987,0.89549,0.89561,77604.9206
18.06.2014 23:00:00.000 GMT+0200,0.89560,0.89662,0.89105,0.89395,67791.85010000001
19.06.2014 23:00:00.000 GMT+0200,0.89394,0.89743,0.89239,0.89480,51503.9106
20.06.2014 23:00:00.000 GMT+0200,0.89480,0.89480,0.89480,0.89480,0
21.06.2014 23:00:00.000 GMT+0200,0.89480,0.89480,0.89480,0.89480,0
22.06.2014 23:00:00.000 GMT+0200,0.89519,0.89676,0.89399,0.89412,59596.450000000004
23.06.2014 23:00:00.000 GMT+0200,0.89412,0.89579,0.89246,0.89369,61832.5905
24.06.2014 23:00:00.000 GMT+0200,0.89361,0.89453,0.89078,0.89275,58302.1596
25.06.2014 23:00:00.000 GMT+0200,0.89271,0.89564,0.89215,0.89353,50451.95019999999
26.06.2014 23:00:00.000 GMT+0200,0.89351,0.89380,0.89063,0.89065,47779.0698
27.06.2014 23:00:00.000 GMT+0200,0.89065,0.89065,0.89065,0.89065,0
28.06.2014 23:00:00.000 GMT+0200,0.89065,0.89065,0.89065,0.89065,0
29.06.2014 23:00:00.000 GMT+0200,0.89087,0.89145,0.88619,0.88677,60608.87959999999
30.06.2014 23:00:00.000 GMT+0200,0.88677,0.88784,0.88564,0.88742,55997.409599999984
01.07.2014 23:00:00.000 GMT+0200,0.88743,0.88985,0.88729,0.88871,55019.91989999999
02.07.2014 23:00:00.000 GMT+0200,0.88869,0.89426,0.88869,0.89316,62399.220399999984
03.07.2014 23:00:00.000 GMT+0200,0.89317,0.89511,0.89303,0.89395,41088.699799999995
04.07.2014 23:00:00.000 GMT+0200,0.89395,0.89395,0.89395,0.89395,0
05.07.2014 23:00:00.000 GMT+0200,0.89395,0.89395,0.89395,0.89395,0
06.07.2014 23:00:00.000 GMT+0200,0.89373,0.89588,0.89300,0.89350,47195.5796
07.07.2014 23:00:00.000 GMT+0200,0.89350,0.89458,0.89212,0.89290,45962.120099999986
08.07.2014 23:00:00.000 GMT+0200,0.89290,0.89373,0.89055,0.89086,62276.350299999984
09.07.2014 23:00:00.000 GMT+0200,0.89084,0.89337,0.89019,0.89214,63159.590000000004
10.07.2014 23:00:00.000 GMT+0200,0.89211,0.89331,0.89119,0.89183,53483.39039999999
11.07.2014 23:00:00.000 GMT+0200,0.89183,0.89183,0.89183,0.89183,0
12.07.2014 23:00:00.000 GMT+0200,0.89183,0.89183,0.89183,0.89183,0
